file,combo,benchmark,idx,question_preview,gt_answer,guided_final_answer,baseline_final_answer,guided_confidence,baseline_confidence,vote_consistency,refiner_used,refiner_correct,plan_present,step_count,correct_vote_present,root_cause,guided_vote_counts,baseline_vote_counts
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,20,"Goal: To add a cinnamon swirl into your loaf of bread  Which solution is more physically correct or practical?  A) After the first proving, before it goes into the loaf pan, roll the dough out into a flat rectangle. Usin",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,210,"Goal: How to ensure all parts of the wall are insulated.  Which solution is more physically correct or practical?  A) Using a can of spray insulation, spray parts in wall that have missed insulation until everything is c",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""B"": 1, ""A"": 4}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,225,"Goal: How do you leach acorns via cold process?  Which solution is more physically correct or practical?  A) Place the acorns in a jar and pour in just enough water to completely cover the acorns. Let it soak for a day, ",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,235,"Goal: How can I sweat less?  Which solution is more physically correct or practical?  A) Use laser eye surgery because according to dermatologist Mary Lupo, MD, although its purpose is getting rid of hair, it works great",B,A,B,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""B"": 1}","{""B"": 4, ""A"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,246,Goal: crayon  Which solution is more physically correct or practical?  A) can color a paper towel roll green B) can color a bottle green,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,261,Goal: How to create a golf ball pendant?  Which solution is more physically correct or practical?  A) Blow tiny holes on opposite ends of the ball and pull a string through the holes. B) Blow tiny holes on opposite ends ,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,262,Goal: To make the base for a 3D Mickey Mouse head.  Which solution is more physically correct or practical?  A) Place bowls under the paper and draw over them. B) Place spoons under the paper and draw over them.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,26,Goal: pan  Which solution is more physically correct or practical?  A) can cook bacon B) can cook dough,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,312,"Goal: To plant a seed.  Which solution is more physically correct or practical?  A) Put the seed in the dirt, ensuring it's not deeper than twice its own width. Ensure it's somewhere with proper sunlight. B) Put the seed",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,3,Goal: Get rid of flies indoors.  Which solution is more physically correct or practical?  A) Use and electronic paddle swatter a regular fly swatter. B) Use and electronic paddle swatter a regular tennis racquet.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,411,"Goal: How to make Oh Henry Candy bar Ice cream at home.  Which solution is more physically correct or practical?  A) In a large bowl combine 4 cups half and half (Or light cream)1 1/2 cups sugar, and 1 tablespoon vanilla",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""B"": 1, ""A"": 4}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,412,Goal: What can you do to the mold if you want to remove gummies easily later?  Which solution is more physically correct or practical?  A) You need to cover a mould with plastic wrap. B) You need to cover a mould with pa,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,41,Goal: Add seed identifiers to new plants.  Which solution is more physically correct or practical?  A) Clip clothespins to planter rims. B) Clip binder clips to planter rims.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,420,Goal: To prevent the bottoms of your shoes from touching your clothes in a suitcase.  Which solution is more physically correct or practical?  A) Prevent dirty soles from soiling your clothes by wrapping shoes in a showe,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,422,Goal: how to find the lateral surface area of a triangle  Which solution is more physically correct or practical?  A) Image result for how to figure lateral surface area of a triangle    To find the lateral surface area ,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""B"": 1, ""A"": 4}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,438,Goal: To cure a hangover  Which solution is more physically correct or practical?  A) Try honey on crackers. The fructose in the honey will flush out the alcohol in your system. B) Try honey on crackers. The fructose in ,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,439,"Goal: How do I get a stain out of my curtains?  Which solution is more physically correct or practical?  A) Apply a generous amount of liquid dishwashing soap on the stain. Dampen a sponge with hot water, then blot the f",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,480,"Goal: Remove hair from hair brush.  Which solution is more physically correct or practical?  A) Cover brush head with pantyhose, use a pen to push down and collect hair. B) Cover brush head with saran wrap, use a pen to ",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,487,"Goal: How do I decorate a green paper Christmas tree cone?  Which solution is more physically correct or practical?  A) These paper green cone trees look especially nice with the addition of ribbon, glitter and beads glu",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,495,"Goal: How can you neatly cut a cake?  Which solution is more physically correct or practical?  A) Run the knife you use for cutting under hot water, dry the knife and cut, repeat as needed. B) Run the knife you use for c",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,511,Goal: how do you prepare flowers for a vase?  Which solution is more physically correct or practical?  A) cut off the ends of the stems. B) fold the stems in half.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,589,"Goal: Make antacid tablets into calcium carbonate in powder form.  Which solution is more physically correct or practical?  A) Placed a few tablets in a ziplock bag, add half cup of water, sealed it, and used a rolling p",B,A,B,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""B"": 1}","{""B"": 4, ""A"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,598,"Goal: How to Meditate  Which solution is more physically correct or practical?  A) Meditation can be performed with the eyes open or closed.[11] As a beginner, it is often best to try meditating with closed eyes in order",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,688,"Goal: How to make homemade mac n cheese?  Which solution is more physically correct or practical?  A) Boil elbow pasta, drain the water, mix in cheese of your choice and heavy cream. B) Buy kraft and cook it to the instr",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,709,Goal: How can I fix a nail polish smudge?  Which solution is more physically correct or practical?  A) Rub a cotton swab dampened with nail polish remover over it. B) Rub a cotton swab dampened with water over it.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,737,"Goal: toast sliced almonds  Which solution is more physically correct or practical?  A) Spread the sliced almonds evenly across an ungreased,paper towel    The almonds will toast evenly if there is minimal overlap betwee",B,A,B,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""B"": 1}","{""B"": 4, ""A"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,800,Goal: How to cut dragonfly wings out of metal.  Which solution is more physically correct or practical?  A) Use cutting disc and cut along lines carefully. B) Use scissors and cut along lines carefully.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,835,Goal: rag  Which solution is more physically correct or practical?  A) cleans furniture B) cleans clothes,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,84,"Goal: how to make a greek cucumber salad  Which solution is more physically correct or practical?  A) Mix red onion slices, chopped cucumber, kalamata olive halves, dill and feta. Dress with olive oil and lemon juice; se",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,866,Goal: how to cut sticky desserts  Which solution is more physically correct or practical?  A) Run a knife under very hot water and dry it off B) Run a knife under very cold water and dry it off,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,95,Goal: To make a wine rack.  Which solution is more physically correct or practical?  A) Figure out the materials that you will need and measure out what you will need to cut. B) Figure out the materials that you will nee,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,96,Goal: mold  Which solution is more physically correct or practical?  A) can cover a shovel . B) is more useful than a shovel .,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/PIQA_900_Lama3B_ft_GSM8k/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,98,Goal: How do you clean a sponge?  Which solution is more physically correct or practical?  A) Put a wet sponge (emphasis on wet) in the microwave and heat it on High for 2 minutes. B) Put a dry sponge (emphasis on wet) i,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week06_Adnan/result/Race_700_Lama3b_ft_GSM8k/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,556,"Passage: For some reason, it takes constant reminders that weprimates need nurturing. In a recent study of 46 babychimpanzee orphans, Kim Bard of the University of Portsmouth in England and her colleagues demonstrated th",B,A,B,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""B"": 1}","{""B"": 4, ""D"": 1}"
week07_Adnan/results/notebook-10-arc-challenge-three-anfle-LAMA-ft-ASDIV/results_ARC_CHALLENGE_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,ARC_CHALLENGE,47,"There are several theories that exist concerning the way dinosaurs became extinct. If new evidence is found that appears to challenge a particular theory on dinosaur extinction, what happens to the old theory?  Options: ",B,A,B,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""B"": 1}","{""B"": 4, ""D"": 1}"
week07_Adnan/results/notebook-10-arc-challenge-three-anfle-LAMA-ft-ASDIV/results_ARC_CHALLENGE_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,ARC_CHALLENGE,770,What advantage does a species that reproduces sexually have over a species that reproduces asexually?  Options: A) There is greater variation among the offspring. B) The offspring are identical to the parents. C) Only on,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""B"": 1, ""A"": 4}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,350,"Passage: Without any previous notice, a documentary dominated headlines and social websites over the weekend. Under the Dome, a 103-minute documentary self-funded by former CCTV news anchor Chai Jing was released on vide",C,A,C,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""C"": 1}","{""A"": 1, ""C"": 4}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,358,"Passage: Take That Tiger Mom In the ongoing battle between Tiger Moms, French Mamas, and everyone else who wants to know what is the best way to raise their kids, a new study adds evidence that the extreme Tiger-style ma",D,C,D,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""C"": 4, ""D"": 1}","{""D"": 4, ""B"": 1}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,454,"Passage: Homesick is a compound word made up of HOME and SICK.You know what each word means on its own, of course.But think about what the words mean when they are used together.Homesick means SICK FOR HOME. Now think fo",D,A,D,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""D"": 1, ""A"": 4}","{""D"": 4, ""A"": 1}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-ASDIV/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,680,"Passage: Lee Ann Laraway has polio   and is not able to move very much. Most things are out of reach for her. Jeannie, a Labrador retriever, acts as her arms and legs. Jeannie understands 72 or more different commands. O",D,A,D,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""D"": 1}","{""D"": 4, ""B"": 1}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-gsm8k/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,350,"Passage: Without any previous notice, a documentary dominated headlines and social websites over the weekend. Under the Dome, a 103-minute documentary self-funded by former CCTV news anchor Chai Jing was released on vide",C,A,C,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""C"": 1}","{""A"": 1, ""C"": 4}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-gsm8k/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,358,"Passage: Take That Tiger Mom In the ongoing battle between Tiger Moms, French Mamas, and everyone else who wants to know what is the best way to raise their kids, a new study adds evidence that the extreme Tiger-style ma",D,C,D,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""C"": 4, ""D"": 1}","{""D"": 4, ""B"": 1}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-gsm8k/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,454,"Passage: Homesick is a compound word made up of HOME and SICK.You know what each word means on its own, of course.But think about what the words mean when they are used together.Homesick means SICK FOR HOME. Now think fo",D,A,D,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""D"": 1, ""A"": 4}","{""D"": 4, ""A"": 1}"
week07_Adnan/results/notebook-12-race-three-angle-lama3b-ft-gsm8k/results_RACE_LLAMA3.2-1B_700.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,RACE,680,"Passage: Lee Ann Laraway has polio   and is not able to move very much. Most things are out of reach for her. Jeannie, a Labrador retriever, acts as her arms and legs. Jeannie understands 72 or more different commands. O",D,A,D,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""D"": 1}","{""D"": 4, ""B"": 1}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,102,Goal: Add traction to outside floors.  Which solution is more physically correct or practical?  A) Sprinkle cat littler on driveway and porches. B) Sprinkle cat waste on driveway and porches.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,107,"Goal: How can I easily carry clothes on hangers when I move?  Which solution is more physically correct or practical?  A) Take a couple of full heavy duty clothes hangers, then hook several hangers of clothes on Those ha",B,A,B,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 4, ""B"": 1}","{""B"": 4, ""A"": 1}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,166,Goal: How do you light a match?  Which solution is more physically correct or practical?  A) quickly run the black end over the matchbox to ignite it. B) dip it onto asphalt for 2 seconds and it should ignite.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,167,Goal: Baby proof a shopping cart.  Which solution is more physically correct or practical?  A) Wrap pool noodle around shopping cart bar. B) Wrap pool noodle around shopping cart wheels.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""B"": 1, ""A"": 4}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,22,"Goal: How to prevent a padlock from freezing.  Which solution is more physically correct or practical?  A) Keep moisture out of key holes, keep lock coated with WD-40 and if needed heat end of key before inserting. B) Ke",A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""A"": 4, ""B"": 1}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,252,Goal: how to clean a cast iron skillet  Which solution is more physically correct or practical?  A) pour some coarse salt into the pan and use half a potato to rub it in until that mess has broken up and can be rinsed aw,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""B"": 1, ""A"": 4}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,25,Goal: how do you sail a ship?  Which solution is more physically correct or practical?  A) put it on water. B) put it on juice.,A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""B"": 4, ""A"": 1}","{""A"": 4, ""B"": 1}"
week07_Adnan/results/notebook-13-piqa-three-lama3b-ft-ASDIV/results_PIQA_LLAMA3.2-1B_900.jsonl,meta-llama/Llama-3.2-3B-Instruct -> meta-llama/Llama-3.2-1B-Instruct,PIQA,277,Goal: To allow the oil for the turkey fryer to reach the correct cooking temp  Which solution is more physically correct or practical?  A) Allow approximately 40 mins for the oil to come up to the correct temperature. B),A,B,A,0.8,0.8,0.2,False,False,True,3,True,aggregation_or_refiner_bottleneck,"{""A"": 1, ""B"": 4}","{""B"": 1, ""A"": 4}"
