,mode,idx,question,gt_answer,final_answer,correct,strategy,confidence,correct_votes,total_votes,vote_consistency,wasted_votes,refiner_used,refiner_correct,vote_counts,plan,fineTunedOn,guideModel
188,guided,190,The Razorback t-shirt shop makes $ 87 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 95 t-shirts. If they sold 47 t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,8265,48,False,majority,0.4,0,5,0.0,3,False,,"{'48': 2, '8365': 1, '4104': 1, '4009': 1}","Step 1: Sold during Arkansas - Sold during Tech = Total at Games
Step 2: $87 x (Sold during Arkansas) = Money",SVAMP,QWEN
189,guided,191,Paco had 41 cookies. He gave 9 cookies to his friend and ate 18 cookies How many more cookies did he eat than those he gave to his friend?,9,9,True,majority,0.8,4,5,0.8,1,False,,{'9': 4},Step 1: Ate - Given = 18 - 9 = ?,SVAMP,QWEN
190,guided,192,In a school there are 402 more girls than boys. If there are 739 girls How many boys are there in that school?,337,337,True,majority,0.4,2,5,0.4,3,False,,{'337': 2},Step 1: 739 - 402 = ?,SVAMP,QWEN
191,guided,193,Because of the decision Sofia asked the students to suggest specific types of food. 182 students suggested adding mashed potatoes while others suggested adding bacon to the menu. If 166 more students suggested adding bacon than those that suggested mashed potatoes How many students suggested bacon?,348,348,True,majority,0.6,3,5,0.6,2,False,,"{'166': 1, '348': 3, '182': 1}","Step 1: Suggested_bacon = Suggested_mashed_potatoes + Additional_suggestions
              166 = ? + 182
              Suggested_bacon = ?",SVAMP,QWEN
192,guided,194,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 9 inches. The mouse jumped 3 inches lesser than the frog who jumped 33 inches farther than the grasshopper How far did the mouse jump?",39,,False,refiner_tiebreak,0.6667,0,6,0.0,2,True,False,"{'36': 1, '42': 1, '': 4}","Step 1: Frog's Jump - Grasshopper's Jump = 33 inches
Step 2: Mouse's Jump - Frog's Jump = ?",SVAMP,QWEN
193,guided,195,Ed had 30 more marbles than Doug. Ed lost 21 of his marbles at the playground. If Ed had 91 marbles How many more marbles did Ed have than Doug then?,9,91,False,majority,1.0,0,5,0.0,0,False,,{'91': 5},Step 1: 91 - 21 = 70,SVAMP,QWEN
194,guided,196,Danny collects bottle caps. He found 30 bottle caps at the park while he threw away 63 old ones. Now he has 42 bottle caps in his collection How many more bottle caps did danny throw away than those he found at the park?,33,12,False,majority,0.8,0,5,0.0,1,False,,"{'12': 4, '21': 1}","Step 1: Found - Thrown Away = ?  
42 - 30 = ?
Step 2: Difference = ?  
Thrown Away - Found = ?  
63 - 30 = ?",SVAMP,QWEN
195,guided,197,There are 384 oranges and 192 bananas in Philip's collection. If the bananas are organized into 345 groups and oranges are organized into 16 groups How big is each group of oranges?,24,24,True,majority,0.6,3,5,0.6,2,False,,"{'24': 3, '384': 1}",Step 1: 384 ÷ 16 = ?,SVAMP,QWEN
196,guided,198,Paul got a box of 253 crayons for his birthday. By the end of the school year he had either lost or given away 70 of them How many crayons did he have left by the end of the school year?,183,183,True,majority,0.8,4,5,0.8,1,False,,{'183': 4},Step 1: 253 - 70 = ?,SVAMP,QWEN
197,guided,199,Josh had 15 marbles in his collection. He found 9 marbles while he lost 23 marbles How many more marbles did he lose than those he found?,14,14,True,majority,0.4,2,5,0.4,3,False,,"{'9': 1, '-14': 1, '14': 2, '32': 1}",Step 1: Lost - Found = ?,SVAMP,QWEN
198,guided,200,An industrial machine can make 6 shirts a minute. It worked for 12 minutes yesterday and for 14 shirts today How many shirts did machine make altogether?,156,86,False,majority,0.8,0,5,0.0,1,False,,{'86': 4},"Step 1: Minuted_worked_yesterday * Shirts_per_minute + Today's_production = Total_shirts
         12 * 6 + 14 = ?",SVAMP,QWEN
199,guided,201,A grocery store had 67 bottles of regular soda and 9 bottles of diet soda How many more bottles of regular soda than diet soda did they have?,58,58,True,majority,0.8,4,5,0.8,1,False,,"{'58': 4, '67': 1}",Step 1: 67 - 9 = ?,SVAMP,QWEN
200,guided,202,Lewis earns $ 21 every week during the 216 weeks of harvest. If he has to pay $ 702 tax How much money will have at the end of the harvest season?,3834,3834,True,majority,0.4,2,5,0.4,3,False,,"{'4536': 1, '21': 1, '3834': 2}",Step 1: Earned - Tax = 21 * 216 - 702 = ?,SVAMP,QWEN
201,guided,203,Jessie weighed 92 kilograms. After she started to go jogging everyday she lost 56 kilograms in the first week and 99 kilograms in the second week How much did she weigh after the first week of jogging?,36,36,True,majority,0.6,3,5,0.6,2,False,,{'36': 3},Step 1: 92 - 56 = ?,SVAMP,QWEN
202,guided,204,There were 21 roses in the vase. Jessica threw away 34 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 15 roses in the vase How many more roses did she throw away than those she cut from her garden?,6,-13,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'-13': 2, '21': 2, '15': 1, '': 1}",Step 1: Cut - Thrown Away = ?,SVAMP,QWEN
203,guided,205,Paco had 25 cookies. He ate 5 of them. Then he bought 3 more cookies How many more cookies did he eat than those he bought?,2,2,True,majority,0.8,4,5,0.8,1,False,,{'2': 4},Step 1: Ate - Bought = 5 - 3 = ?,SVAMP,QWEN
204,guided,206,Melissa scored a total of 21 points playing some games. Is she scored 7 points in each game How many games did she play?,3,3,True,majority,0.8,4,5,0.8,1,False,,{'3': 4},Step 1: Total Points / Points per Game = ?,SVAMP,QWEN
205,guided,207,Paige was helping her mom plant flowers and together they planted 45 seeds in 9 flowerbeds. If they put same number of seeds in each flower bed How many seeds did they plant in each flowerbed?,5,5,True,majority,0.6,3,5,0.6,2,False,,"{'5': 3, '45': 1}",Step 1: Total seeds / Number of flowerbeds = 45 / 9 = ?,SVAMP,QWEN
206,guided,208,Jake has 11 fewer peaches than Steven. If Jake has 17 peaches How many peaches does Steven have?,28,28,True,majority,0.8,4,5,0.8,1,False,,{'28': 4},"Step 1: Jake's Peaches + 11 = Steven's Peaches
         17 + 11 = ?",SVAMP,QWEN
207,guided,209,Frank was reading through his favorite book. The book had 193 pages equally distributed over 15 chapters. It took Frank 660 days to finish the book How many chapters did he read per day?,44,,False,refiner_tiebreak,0.6667,0,6,0.0,2,True,False,"{'': 4, '0.286': 1, '0.2877': 1}","Step 1: Total pages / Days = Chapters/days
         193 ÷ 660 = ?",SVAMP,QWEN
208,guided,210,Rachel had to complete 5 pages of math homework and 2 pages of reading homework How many more pages of math homework than reading homework did she have?,3,3,True,majority,0.8,4,5,0.8,1,False,,{'3': 4},"Step 1: Math_pages - Reading_pages = ?  
       5 - 2 = ?",SVAMP,QWEN
209,guided,211,Frank put some pieces of candy equally into 2 bags. If he had 16 pieces of candy How many pieces of candy are in each bag?,8,8,True,majority,0.8,4,5,0.8,1,False,,{'8': 4},Step 1: 16 ÷ 2 = 8,SVAMP,QWEN
210,guided,212,Jerry had 8 action figures on a shelf in his room. Later he added 4 more action figures to the shelf and removed 5 old ones How many action figures were on his shelf in all?,7,12,False,majority,0.4,0,5,0.0,3,False,,"{'11': 1, '12': 2}",Step 1: Added new figures - Removed old ones = 4 - 5 = ?,SVAMP,QWEN
211,guided,213,Baker made 110 cakes. He sold 75 of them. Then he made 76 more cakes How many cakes would baker still have?,111,,False,coin_flip,0.3333,1,6,0.1667,4,True,False,"{'111': 1, '': 2, '35': 2, '41': 1}",Step 1: Sold - Initial = 75 - 110 = -35,SVAMP,QWEN
212,guided,214,Paco ate 19 cookies and had 35 cookies left How many cookies did he have in the beginning?,54,54,True,majority,0.8,4,5,0.8,1,False,,{'54': 4},Step 1: Ate + Left = ?,SVAMP,QWEN
213,guided,215,Dan has $ 4. He had $ 3 left with him after he bought a candy bar How much did the candy bar cost?,1,1,True,majority,0.8,4,5,0.8,1,False,,{'1': 4},"Step 1: Initial amount - Remaining amount = Cost of candy bar
           4 - 3 = ?",SVAMP,QWEN
214,guided,216,For the walls of the house he would use 11 nails in all to secure large planks of wood. If each plank needs 3 pieces of nails to be secured and an additional 8 nails were used How many planks does John need for the house wall?,1,11,False,majority,0.6,1,5,0.2,2,False,,"{'1': 1, '11': 3, '3': 1}","Step 1: Nails per plank * Planks + Extra nails = Total nails
       3 * Planks + 8 = 11",SVAMP,QWEN
215,guided,217,Paige raised 16 goldfish and 71 catfish in the pond but stray cats loved eating them. Now she has 2 left How many goldfish disappeared?,14,85,False,majority,0.6,0,5,0.0,2,False,,{'85': 3},Step 1: Goldfish + Catfish - Left = 16 + 71 - 2 = ?,SVAMP,QWEN
216,guided,218,Baker sold 44 cakes. If he had made 48 cakes initially How many cakes would baker still have?,4,4,True,majority,0.6,3,5,0.6,2,False,,{'4': 3},Step 1: Initial cakes - Sold cakes = 48 - 44 = ?,SVAMP,QWEN
217,guided,219,The ring toss game at the carnival made 325 dollars in the first 154 days and 114 dollars in the remaining 57 days How much did they make per day in the remaining 57 days at the carnival?,2,,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'': 3, '114': 1, '100': 1, '439': 1}",Step 1: Remaining earnings / Days left = ?,SVAMP,QWEN
218,guided,220,Rachel had to complete 10 pages of math homework. If she had to complete 3 more pages of reading homework than math homework How many pages did she have to complete in all?,23,23,True,majority,0.6,3,5,0.6,2,False,,"{'23': 3, '10': 2}",Step 1: ReadingHomework = MathHomework + 3 = 10 + 3 = ?,SVAMP,QWEN
219,guided,221,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 36 of the pickers that they fill 8 drums of grapes per day How many days will it take to fill 240 drums of grapes?",30,30,True,majority,0.4,2,5,0.4,3,False,,{'30': 2},Step 1: Total drums / Drums filled per day = 240 / 8 = ?,SVAMP,QWEN
220,guided,222,Nell collects cards. She had 438 baseball cards and 18 Ace cards. She gave some of her cards to Jeff and now has 55 Ace cards and 178 baseball cards left How many more baseball cards than Ace cards does Nell have?,123,,False,refiner_tiebreak,0.5,1,6,0.1667,3,True,False,"{'178': 1, '123': 1, '': 3, '-37': 1}","Nell - Jeff = Difference
178 - 55 = ?",SVAMP,QWEN
221,guided,223,There were 15 roses in the vase. Jessica threw away 33 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 17 roses in the vase How many more roses did she cut than those she threw away?,2,,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'-2': 1, '-18': 1, '35': 1, '': 3}",Step 1: Thrown Away + Cut New = ?,SVAMP,QWEN
222,guided,224,Dan has $ 4. For a total of $ 3 he bought 10 candy bar each one costing the same amount of money How much money is left?,1,1,True,majority,0.4,2,5,0.4,3,False,,"{'4': 1, '1': 2}",Step 1: Cost per candy bar = Total spent on candy bars / Number of candy bars = 3 / 10 = $ 0. 30,SVAMP,QWEN
223,guided,225,If they are already at 659 feet and the cave is 762 feet deep How much farther until they reach the end of the cave?,103,103,True,majority,0.4,2,5,0.4,3,False,,{'103': 2},Step 1: 762 - 659 = ?,SVAMP,QWEN
224,guided,226,Faye was placing her pencils into 14 rows with 11 pencils in each row How many pencils does she have?,154,154,True,majority,0.8,4,5,0.8,1,False,,{'154': 4},Step 1: Rows × Pencils per Row = 14 × 11 = ?,SVAMP,QWEN
225,guided,227,There were 6 roses and 20 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 21 orchids and 22 roses in the vase How many more roses than orchids are there in the vase now?,1,15,False,coin_flip,0.3333,0,6,0.0,4,True,False,"{'15': 2, '6': 2, '20': 1, '': 1}","Step 1: Added roses - Initial roses = New roses
Step 2: Subtracted orchids - Initial orchids = New orchids",SVAMP,QWEN
226,guided,228,If Lewis earns $ 1357 every week during the 223 weeks of a harvest season How much money will he earn if he works for 73 harvest seasons?,22090603,4,False,majority,0.2,0,5,0.0,4,False,,{'4': 1},"Step 1: Weekly earnings × Number of weeks per season = Total earnings per season
              1357 × 223 = ?

Step 2: Total earnings per season × Number of seasons = Overall total earnings
          ? × 73 = ?",SVAMP,QWEN
227,guided,229,A farmer had 171 tomatoes in his garden. If he picked 134 of them yesterday and 30 today How many will he have left after today?,7,104,False,majority,0.6,0,5,0.0,2,False,,"{'104': 3, '17': 1}",Step 1: Picked Yesterday - Today = 134 - 30 = ?,SVAMP,QWEN
228,guided,230,Mary is baking a cake. The recipe calls for 11 cups of sugar and 9 cups of flour. She already put in 12 cups of flour and 10 cups of sugar How many more cups of sugar does she need to add?,1,1,True,majority,0.6,3,5,0.6,2,False,,{'1': 3},"Step 1: Needed Sugar - Added Sugar = ?  
          11 - 10 = ?",SVAMP,QWEN
229,guided,231,Winter is almost here and most animals are migrating to warmer countries. There were 89 bird families living near the mountain. If 60 bird families flew away for winter How many more bird families flew away for the winter than those that stayed behind?,31,-29,False,majority,0.4,0,5,0.0,3,False,,"{'19': 1, '29': 1, '-29': 2}",Step 1: 60 - 89 = ?,SVAMP,QWEN
230,guided,232,Dan has $ 4. He bought 99 candy bar for $ 3 each one costing the same amount of money How much money is left?,1,-293,False,majority,0.4,0,5,0.0,3,False,,"{'0': 1, '-293': 2, '4': 1}",Step 1: Cost_of_bars - Price_per_bar * Number_of_bars = 0,SVAMP,QWEN
231,guided,233,Last week Fred had 47 dollars and Jason had 99 dollars. Over the weekend Fred delivered newspapers earning 111 dollars and washed cars earning 34 dollars How much money does Fred have now?,192,158,False,majority,0.4,1,5,0.2,3,False,,"{'192': 1, '158': 2}",Step 1: Sold newspapers + Washed cars = ?,SVAMP,QWEN
232,guided,234,4 birds and 6 storks were sitting on the fence. 2 more storks came to join them How many storks are sitting on the fence?,8,8,True,majority,1.0,5,5,1.0,0,False,,{'8': 5},Step 1: 6 + 2 = ?,SVAMP,QWEN
233,guided,235,The school is planning a field trip. The school has 87 classrooms. There are 58 students in the school with each classroom having the same number of students. If there are 2 seats on each school bus How many buses are needed to take the trip?,29,29,True,majority,0.4,2,5,0.4,3,False,,"{'58': 1, '29': 2}",Step 1: Total Students / Seats per Bus = Needed Buses,SVAMP,QWEN
234,guided,236,Paul had 95 pens and 153 books. After selling some books and pens in a garage sale he had 13 books and 23 pens left How many books did he sell in the garage sale?,140,140,True,majority,0.8,4,5,0.8,1,False,,{'140': 4},Step 1: Initial Books - Remaining Books = 153 - 13 = ?,SVAMP,QWEN
235,guided,237,"After making some pies, chef had 2 apples left. Initially he had 43 apples How many apples did he use?",41,41,True,majority,0.6,3,5,0.6,2,False,,{'41': 3},Step 1: Initial Apples - Leftover Apples = ?,SVAMP,QWEN
236,guided,238,Josh had 19 marbles in his collection. He lost 11 marbles and found 5 new ones How many marbles does he have now?,13,,False,refiner_tiebreak,0.6667,1,6,0.1667,2,True,False,"{'': 4, '13': 1, '8': 1}",Step 1: Lost - Found = ?,SVAMP,QWEN
237,guided,239,Ed had 24 more marbles than Doug. Doug lost 27 of his marbles at the playground while Ed found 9 more marbles How many more marbles did Ed have than Doug then?,60,,False,refiner_tiebreak,0.6667,0,6,0.0,2,True,False,"{'': 4, '3': 1, '24': 1}",Step 1: 9 - 27 = -18,SVAMP,QWEN
238,guided,240,If the cave is 919 feet deep and they need to travel 1307 feet How far is the end of the cave?,2226,388,False,majority,1.0,0,5,0.0,0,False,,{'388': 5},Step 1: Distance left = Total distance - Depth = 1307 - 919 = ?,SVAMP,QWEN
239,guided,241,Robin cut off 20 inches of his hair. If his hair is now 10 inches long How long was his hair before he cut?,30,30,True,majority,0.6,3,5,0.6,2,False,,{'30': 3},"Step 1: Cut length + Remaining length = Original length
              20 + 10 = ?",SVAMP,QWEN
240,guided,242,He then went to see the oranges being harvested. He found out that they harvest 44 sacks of ripe oranges and 25 sacks of unripe oranges per day How many more sacks of ripe oranges than unripe oranges are harvested per day?,19,19,True,majority,0.8,4,5,0.8,1,False,,{'19': 4},"Step 1: Ripe oranges - Unripe oranges = Difference
           44 - 25 = ?",SVAMP,QWEN
241,guided,243,There are 4502 skittles in Steven's skittles collection. Steven also has 4276 erasers. If the skittles and erasers are organized into 154 groups How big is each group?,57,8778,False,coin_flip,0.3333,2,6,0.3333,4,True,False,"{'8778': 2, '57': 2, '': 2}",Step 1: Total items / Groups = 4502 + 4276 ÷ 154 = ?,SVAMP,QWEN
242,guided,244,Jake has 6 fewer peaches than Steven. Steven has 18 more peaches than Jill. If jill has 5 peaches How many peaches does Jake have?,17,23,False,majority,1.0,0,5,0.0,0,False,,{'23': 5},"Step 1: Jill's Peaches + 18 = Steven's Peaches : 5 + 18 =
Step 2: Steven's Peaches - 6 = Jake's Peaches : (Steven's calculated value) - 6 =",SVAMP,QWEN
243,guided,245,36 children were riding on the bus. At the bus stop 68 children got off the bus while some more got on the bus. Then there were 12 children altogether on the bus How many more children got off the bus than those that got on?,24,12,False,majority,0.4,0,5,0.0,3,False,,"{'56': 1, '12': 2}",Step 1: 68 - GotOn = 12,SVAMP,QWEN
244,guided,246,Because of the decision Sofia asked the students to suggest specific types of food. If 228 students suggested adding mashed potatoes 337 suggested adding bacon to the menu and 23 suggested adding tomatoes How many more students suggested bacon than those that suggested tomatoes?,314,314,True,majority,0.4,2,5,0.4,3,False,,{'314': 2},Step 1: 337 - 23 =,SVAMP,QWEN
245,guided,247,He then went to see the oranges being harvested. He found out that they harvested 56 sacks of oranges How many sacks did they harvest per day if they harvested for a total of 14 days?,4,4,True,majority,0.8,4,5,0.8,1,False,,{'4': 4},Step 1: Total harvested ÷ Days = 56 ÷ 14 = ?,SVAMP,QWEN
246,guided,248,Debby bought 88 water bottles and 13 soda bottles when they were on sale. If she drank 4 water bottles and 87 soda bottles a day How many days would the water bottles last?,22,22,True,majority,0.8,4,5,0.8,1,False,,{'22': 4},Step 1: 88 ÷ 4 = ?,SVAMP,QWEN
247,guided,249,Jerry had some action figures on a shelf in his room. Later he added 2 more action figures to the shelf and removed 7 of the old ones. If there are 10 action figures on his shelf now How many action figures did he have initially on the shelf?,15,-5,False,majority,0.6,0,5,0.0,2,False,,"{'-5': 3, '21': 1}","Step 1: Removed + Added = Initial - Remaining
         2 + (-7) = Initial - 10",SVAMP,QWEN
248,guided,250,Mary is baking a cake. The recipe calls for 12 cups of flour 5 cups of sugar and 49 cups of salt. She already put in 11 cups of flour How many more cups of flour does she need to add?,1,1,True,majority,0.6,3,5,0.6,2,False,,{'1': 3},"Step 1:  Needed Flour - Added Flour = ?  
       12 - 11 = ?",SVAMP,QWEN
249,guided,251,Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches How many more peaches than apples does Steven have?,7,-1,False,majority,0.4,1,5,0.2,3,False,,"{'-1': 2, '7': 1}",Step 1: 18 - (11 + 8) = ?,SVAMP,QWEN
250,guided,252,Mary is baking a cake. The recipe calls for 3 cups of sugar and 10 cups of flour. She already put in some cups of flour. If she still needs 5 more cups of flour than sugar How many cups of flour did she put in?,2,5,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'3': 2, '': 1, '5': 3}","Step 1: Needed flour - Current flour = 3
Step 2: 5 + 3 = ?",SVAMP,QWEN
251,guided,253,If each pack costs 81 dollars How much will it cost to buy 33 packs of dvds?,2673,2673,True,majority,0.4,2,5,0.4,3,False,,{'2673': 2},Step 1: Packs * Cost per Pack = 33 * 81 = ?,SVAMP,QWEN
252,guided,254,A mailman has to give 4 pieces of junk mail to each house in each of the 16 blocks. If there are 17 houses in each block How many pieces of junk mail should he give in total?,1088,272,False,majority,0.6,1,5,0.2,2,False,,"{'17': 1, '272': 3, '1088': 1}",Step 1: Houses per block × Blocks = 17 × 16 = ?,SVAMP,QWEN
253,guided,255,David did 56 more push-ups than Zachary in gym class today. If David did 38 push-ups How many push-ups did Zachary and David do altogether?,20,18,False,majority,0.6,0,5,0.0,2,False,,"{'18': 3, '74': 1, '66': 1}",Step 1: 56 - 38 = ?,SVAMP,QWEN
254,guided,256,Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?,7,7,True,majority,0.8,4,5,0.8,1,False,,{'7': 4},"Step 1: Total_cookies ÷ Number_of_guests = ?  
   14 ÷ 2 = ?",SVAMP,QWEN
255,guided,257,Mary is baking a cake. The recipe calls for 6 cups of flour 8 cups of sugar and 7 cups of salt. She already put in 5 cups of flour How many more cups of sugar than cups of salt does she need to add now?,1,,False,refiner_tiebreak,0.6667,1,6,0.1667,2,True,False,"{'1': 1, '3': 1, '': 4}","Step 1: Needed sugar - Added sugar = ?  
Step 2: Needed salt - Added salt = ?",SVAMP,QWEN
256,guided,258,Jake has 12 fewer peaches and 79 more apples than Steven. Steven has 19 peaches and 14 apples How many peaches does Jake have?,7,7,True,majority,1.0,5,5,1.0,0,False,,{'7': 5},Step 1: 19 - 12 = ?,SVAMP,QWEN
257,guided,259,Julia played tag with 12 kids on monday. She played tag with 14 kids on tuesday. She spent a total of 34 hours to play tag on both days How many kids did she play with altogether?,26,26,True,majority,1.0,5,5,1.0,0,False,,{'26': 5},"Step 1: Kids on Monday + Kids on Tuesday = Total Kids
              12 + 14 = ?",SVAMP,QWEN
258,guided,260,Edward had $ 13. He spent some money. Now he has $ 3 How much money did Edward spend?,10,10,True,majority,0.6,3,5,0.6,2,False,,"{'10': 3, '13': 1}","Step 1: Initial Amount - Remaining Amount = Spent Amount
       13 - 3 = ?",SVAMP,QWEN
259,guided,261,Dan has $ 2. He bought some candy bar for $ 6 each one costing $ 3 How many candy bar did he buy?,2,,False,refiner_tiebreak,0.5,1,6,0.1667,3,True,True,"{'0.666...': 1, '': 3, '1': 1, '2': 1}",Step 1: Total spent / Price per item = ? ÷ 3 =$2,SVAMP,QWEN
260,guided,262,Danny has 12 bottle caps in his collection. He found 53 bottle caps at the park How many bottle caps does he have now?,65,65,True,majority,0.8,4,5,0.8,1,False,,{'65': 4},"Step 1: Found + Original = Now
          53 + 12 = ?",SVAMP,QWEN
261,guided,263,Paul sold some books in a garage sale leaving him with 27 books. If he had 136 books initially How many books did he sell?,109,109,True,refiner_tiebreak,0.5,3,6,0.5,3,True,True,"{'109': 3, '27': 2, '136': 1}","Step 1: Initial Books - Sold = Remaining
          136 - S = 27",SVAMP,QWEN
262,guided,264,Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?,1,4,False,refiner_tiebreak,0.5,0,6,0.0,3,True,False,"{'5': 2, '4': 3, '': 1}","Step 1: Morning Emails + Afternoon Emails = Total Emails
   4 + A = 5",SVAMP,QWEN
263,guided,265,Lewis earns a total of $ 1216 during the harvest. If he earns $ 16 each week How many weeks did the harvest last?,76,76,True,majority,0.6,3,5,0.6,2,False,,"{'8.5': 1, '76': 3, '16': 1}",Step 1: Total earnings ÷ Weekly earning = Weeks,SVAMP,QWEN
264,guided,266,Frank was reading through some books. Each book had 249 pages and it took Frank 3 days to finish each book How many pages did he read per day?,83,83,True,majority,1.0,5,5,1.0,0,False,,{'83': 5},Step 1: Total pages / Days = 249 / 3 = ?,SVAMP,QWEN
265,guided,267,They decided to hold the party in their backyard. If they have 11 sets of tables and each set has 13 chairs How many chairs do they have in the backyard?,143,143,True,majority,0.4,2,5,0.4,3,False,,"{'143': 2, '33': 1, '3': 1}",Step 1: Sets × Chairs per Set = 11 × 13 = ?,SVAMP,QWEN
266,guided,268,Brenda's mother made cookies for 10 guests but 9 guests did not come. If she prepared 18 cookies and each guest had the same number of cookies How many did each of them have?,18,2,False,majority,1.0,0,5,0.0,0,False,,{'2': 5},Step 1: 18 ÷ 9 = ?,SVAMP,QWEN
267,guided,269,Rebecca wants to split a collection of eggs into groups of 3. Rebecca has 99 bananas 9 eggs and 27 marbles How many groups will be created?,3,3,True,majority,0.6,3,5,0.6,2,False,,"{'3': 3, '9': 2}",Step 1: Eggs / Groups = ?,SVAMP,QWEN
268,guided,270,Ed had 29 more marbles than Doug. Ed lost 17 of his marbles at the playground How many more marbles did Ed have than Doug then?,12,12,True,majority,0.6,3,5,0.6,2,False,,"{'-17': 1, '18': 1, '12': 3}",Step 1: 29 - 17 = ?,SVAMP,QWEN
269,guided,271,There are 6 houses on a block. If a mailman has to give 24 pieces of junk mail to each block How many pieces of junk mail should he give in each house?,4,4,True,majority,0.8,4,5,0.8,1,False,,{'4': 4},Step 1: Total Junk Mail / Houses = ?,SVAMP,QWEN
270,guided,272,Zachary did 59 push-ups and 44 crunches in gym class today. David did 19 more push-ups but 27 less crunches than zachary How many push-ups did David do?,78,78,True,majority,0.4,2,5,0.4,3,False,,"{'78': 2, '17': 1}",Step 1: 59 + 19 = 78,SVAMP,QWEN
271,guided,273,Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads How many necklaces can Emily make?,2,2,True,majority,0.6,3,5,0.6,2,False,,{'2': 3},Step 1: 16 ÷ 8 =,SVAMP,QWEN
272,guided,274,Jesse's rooms are 19 feet long and 18 feet wide. If she has 20 rooms in all How much carpet does she need to cover the floors of all rooms?,6840,6840,True,majority,0.4,2,5,0.4,3,False,,{'6840': 2},"Step 1: L * W = Area per room
         19 * 18 = ?",SVAMP,QWEN
273,guided,275,Next on his checklist is wax to stick the feathers together. If the feathers require 166 g of wax and right now he has 20 g How many more grams of wax does he need?,146,146,True,majority,0.8,4,5,0.8,1,False,,{'146': 4},Step 1: 166 - 20 = ?,SVAMP,QWEN
274,guided,276,15 campers went rowing in the morning. Some more campers went rowing in the afternoon. If a total of 32 campers went rowing that day How many campers went rowing in the afternoon?,17,17,True,majority,0.8,4,5,0.8,1,False,,"{'17': 4, '32': 1}","Step 1: Campers in morning + Campers in afternoon = Total
   15 + ? = 32",SVAMP,QWEN
275,guided,277,We ordered some pizzas. Each pizza has 2 slices. If there were a total of 28 slices How many pizzas did we order?,14,14,True,majority,1.0,5,5,1.0,0,False,,{'14': 5},"Step 1: Total Slices ÷ Slices per Pizza = ?  
       28 ÷ 2 = ?",SVAMP,QWEN
276,guided,278,Paul got a box of 521 crayons and 66 erasers for his birthday. At the end of the school year he only had 154 left while not having lost a single erasers How many crayons had been lost or given away?,367,367,True,majority,0.6,3,5,0.6,2,False,,{'367': 3},Step 1: Total initial crayons - Remaining crayons = ?,SVAMP,QWEN
277,guided,279,41 children were riding on the bus. At the bus stop some children got off the bus. Then there were 18 children left on the bus How many more children were on the bus before the bus stop than there are now?,23,,False,refiner_tiebreak,0.3333,1,6,0.1667,4,True,False,"{'18': 1, '': 2, '23': 1, '30': 1, '41': 1}",Step 1: 41 - 18 = ?,SVAMP,QWEN
278,guided,280,Tiffany was collecting cans for recycling. On monday she had 7 bags of cans. The next day she found 12 more bags worth of cans How many more bags did she find on the next day than she had on monday?,5,5,True,majority,0.8,4,5,0.8,1,False,,{'5': 4},Step 1: 12 - 7 = ?,SVAMP,QWEN
279,guided,281,Edward had $ 18. He spent $ 16 How much money does Edward have now?,2,,False,refiner_tiebreak,0.6667,1,6,0.1667,2,True,False,"{'': 4, '2': 1, '18': 1}",Step 1: Spent - InitialAmount = 16 - 18 = -2,SVAMP,QWEN
280,guided,282,Lawrence county has 898051 kids. During summer break 629424 kids go to camp and the rest stay home How many kids stay home?,268627,268627,True,majority,0.4,2,5,0.4,3,False,,"{'26': 1, '268627': 2}",Step 1: Total kids - Kids going to camp = ?,SVAMP,QWEN
281,guided,283,There were 16 roses and 3 orchids in the vase. Jessica cut some more roses and orchids from her flower garden. There are now 7 orchids and 13 roses in the vase How many orchids did she cut?,4,-4,False,majority,0.4,1,5,0.2,3,False,,"{'4': 1, '1': 1, '3': 1, '-4': 2}",Step 1: Initial Orchids - Final Orchids = 3 - 7 = ?,SVAMP,QWEN
282,guided,284,In a school there are 635 girls and the rest are boys. If there are 510 more boys than girls How many boys are there in that school?,1145,510,False,majority,0.8,1,5,0.2,1,False,,"{'510': 4, '1145': 1}","Step 1: Boys - Girls = Difference
              510 - 0 = ?",SVAMP,QWEN
